"People who engage in scuba diving are healthier, on average, than people who do not engage in this activity．Therefore, scuba diving tends to promote improved health．
The argument is most vulnerable to criticism on the grounds that it 
(A)presupposes that everyone who takes up scuba diving does so solely for health reasons 
(B)leads to a further and falsifiable conclusion that no one can achieve good health without engaging in scuba diving 
(C)fails to point out that a small number of people are seriously injured in scuba diving accidents each year 
(D)treats a precondition for improving one's health as though it were something that by itself could ensure good health 
(E)overlooks the possibility that people generally do not take up scuba diving unless they are in good health",E
"Which of the following most logically completes the argument below？ In recent years, the proportion of car buyers who buy new cars rather than used cars has declined．Some consumers have attributed this change to an increase in new-car prices．As evidence of the price increase, they cite figures that show that, even adjusting for inflation, the price that the buyer of a new car pays, on average, is far higher now than a few years ago． 
This evidence is unpersuasive, however, because 
(A)the value of a car that is bought new declines much more rapidly than does the value of a car that is bought used 
(B)after someone has bought a car, it might be several years before that person next buys a car 
(C)a decline in the proportion of car buyers who buy new cars must necessarily mean that the proportion who buy used cars has increased 
(D)the relative increase in used-car sales might be explained by the decisions of only a small proportion of all car buyers 
(E)the change in the average price paid for a new car could result solely from more people's rejecting inexpensive new cars in favor of used cars",E
"In Bassaria a group of that country's most senior judges has criticized the uniform mandatory sentences recently introduced for certain specific crimes．The judges argue that such sentences, by depriving them of all discretion in setting sentences, make it impossible for them to consider either aggravating or extenuating circumstances and so make it impossible to achieve true justice―the fitting of the severity of the punishment to the gravity of the particular crime． 
Which of the following, if true, provides the strongest evidence for the claim that in Bassaria the newly introduced mandatory sentences are not necessarily a change for the worse with respect to achieving true justice as defined in the argument？ 
(A)Before mandatory sentencing, judges in eastern Bassaria imposed strikingly different sentences from those in western Bassaria for equally grave instances of the same kind of offense． 
(B)In Bassaria the frequency of crimes that have been made subject to mandatory sentences is lower now than it was just prior to the introduction of mandatory sentencing． 
(C)The law introducing mandatory sentences was passed in the legislature of Bassaria by a large majority and is unlikely to be repealed in the foreseeable future． 
(D)There used to be a wide difference between the minimum and the maximum sentences allowed by law in cases of crimes now subject to mandatory sentences． 
(E)In Bassaria judges are appointed for life and are thus not easily influenced by political pressure groups．",A
"Each of two particular inspection systems that are based on different principles would detect all product flaws but would also erroneously reject three percent of flawless products．Assuming there is no overlap between the products erroneously rejected by the two systems and also no interference between the systems if both operate, using both systems and rejecting only those products found flawed by both would be a way of avoiding all erroneous rejections．
Which of the following most precisely characterizes the reasoning in the argument？ 
(A)The reasoning is conclusive, that is, the conclusion cannot be false if the statements offered in its support are true． 
(B)The reasoning is strong but not conclusive, if the statements offered in support of the conclusion are true, they provide good grounds for that conclusion, though it is possible that additional information might weaken the argument． 
(C)The reasoning is weak; the statements offered in support of the conclusion, though relevant to it, by themselves provide at best inadequate grounds for the conclusion． 
(D)The reasoning is flawed in that the conclusion is no more than a paraphrase of one of the pieces of evidence offered in its support． 
(E)The reasoning is flawed in that the argument treats evidence that a factor is necessary to bring about an event as if it were evidence that the factor is sufficient to bring about that event．",A
"In recent years, there has been a dramatic decline in the population of the shrike, a predatory bird that inhabits flat land, such as farms and pastures. Some ornithologists hypothesize that this decline is due to the introduction of new, more effective pesticides to control the insect species on which shrikes prey. 
The answer to which of the following questions is NOT relevant to evaluating the ornithologists' hypothesis? 
(A) Was there a decline in the shrike population before the new pesticides were first used? 
(B) Have shrike populations declined significantly in those habitats where the new pesticides have not been used? 
(C) Have the new pesticides more significantly reduced the population of insect species on which shrikes prey than did the pesticides previously used? 
(D) Are insects that have consumed the new pesticides more toxic to the shrikes that eat those insects than were insects that consumed the less effective pesticides? 
(E) Are the new pesticides considered by most people to be less harmful to the environment than the old pesticides were considered to be?",E
"Census data for Prenland show that unmarried Prenlandic men in their thirties outnumber unmarried Prenlandic women in that age group by about ten to One. Most of these men do wish to marry. Clearly, however, unless many of them marry women who are not Prenlandic, all but a minority will remain unmarried. 
The argument makes which of the following assumptions? 
(A) Emigration from Preland is more common among women than among men. 
(B) A greater proportion of Prelandic women in their thirties than of Prenlandic men of the same age would prefer to remain unmarried. 
(C) It is unlikely that many of these unmarried Prenlandic men will marry women more than a few years older than themselves. 
(D) Prenland has a high rate of divorce. 
(E) Most of the unmarried Prenlandic men are unwilling to marry women who are not Prenlandic.",C
"Certain extremely harmful bacteria found only in sewage are difficult to detect directly. Testing for E. coli, an easily detected and less harmful type of bacteria, in ocean water would be a reliable way of determining whether or not these more harmful bacteria are present, since ocean water contains E. Coli only if the water is contaminated with sewage that contains the harmful bacteria. 
Which of the following, if true, most seriously weakens the argument? 
(A) There are many different strains of the E. coli bacteria, and only some of these strains are harmful. 
(B) Some types of bacteria found in sewage are neither disease-causing nor difficult to detect directly. 
(C) Some of the types of bacteria found in sewage along with E. coli are not harmful to people unless the bacteria are ingested in large quantities. 
(D) E. coli dies out much more quickly than some of the more harmful bacteria found in sewage and then can no longer be easily detected. 
(E) Some of the types of bacteria found in sewage along with E. coli reproduce at a slower rate than E. coli.",D
"The organizers of tomorrow's outdoor concert announced that it will go on tomorrow on schedule unless bad weather is forecast or too few advance tickets are sold. If the concert is canceled, refunds will be made to ticket holders. Since some ticket holders have already been issued refunds even though more than enough advance tickets were sold, it must be the case that bad weather is forecast. 
Which of the following is an error of reasoning contained in the argument? 
(A) It proceeds as if a condition, which by itself is enough to guarantee a certain result, is the only condition under which that result would occur. 
(B) It bases a conclusion that is known to require two conditions on evidence that bears on only one of those conditions. 
(C) It explains one event as being caused by another event, even though both events must actually have been caused by some third, unidentified event. 
(D) It treats evidence for the absence of one condition under which a circumstance would occur as conclusive evidence that that circumstance will not occur. 
(E) Evidence given to support the conclusion actually undermines it.",A
"Although the prevailing supposition has been that it is too hot for microorganisms to survive deep below the Earth's surface, some scientists argue that there are living communities of microorganisms there that have been cut off from surface life for millions of years. These scientists base their argument on the discovery of living microorganisms in samples of material that were taken from holes drilled as deep as 1.74 miles. 
The scientists' argument depends on which of the following assumptions? 
(A)The microorganisms brought up were of a species that is related to those previously known to science. 
(B)No holes have been drilled into the Earth's surface to a distance deeper than 1.74 miles 
(C)The microorganisms did not come from surface soil that came into contact with the drilling equipment. 
(D) The stratum from which the samples came has been below the surface of the Earth ever since the Earth came into existence. 
(E) The temperature at the bottom of the holes drilled was not significantly hotter than that of the hottest spots on the Earth's surface.",C
"For 20 years all applicants for jobs as technicians at EquipCorp were required to demonstrate that they could operate and repair the machinery that was central to EquipCorp's manufacturing business. Now, however, that particular machinery is obsolete, and very different machinery fills the central role. Therefore, the old requirement is no longer a useful method for evaluating whether applicants for jobs as technicians at EquipCorp have the skills necessary for the job. 
Which of the following, if true, most strengthens the argument? 
(A) The machinery that is now obsolete was used by a large number of manufacturing companies before it became obsolete. 
(B) Among the people already holding jobs as technicians at Equip Corp, those who are most skillful at operating the new machinery had been some of the least skillful at operating the old machinery 
(C) Most people applying for jobs as technicians today have much broader skills than did people applying for jobs as technicians 20 years ago. 
(D) The skills required to operate and repair the obsolete machinery are useful in operating and maintaining many other types of machinery at EquipCorp that are not obsolete. 
(E) Much of the machinery that EquipCorp now uses in manufacturing is very likely to become obsolete within the next 20 years.",B
"The university's constitution defines the powers of two governing bodies．The general council, which currently retains authority over constitutional matters, consists of all the university's living alumni．The twenty-member senate decides routine matters by majority vote．A new proposal suggests making a unanimous vote in the senate sufficient to change the constitution． 
If the statements above are true, which of the following must follow on the basis of them？
(A) The proposal will take effect only if it receives the senate's unanimous support． 
(B) Currently each member of the senate has power of veto over any proposal that comes before that body． 
(C) Adopting the proposal would allow passage of constitutional changes without the general council's approval． 
(D) Any of the university's alumni can fill any one of the twenty seats on the senate． 
(E) Adopting the new proposal would increase the voice of the alumni in the conduct of university affairs．",C
"Comparison of the growth rings of ancient trees enables scientists to determine from a piece of timber the year in which the tree used for the timber was felled．Hence, by analyzing the growth rings in timber surviving from ancient buildings, archaeologists can determine precisely when those buildings were constructed． 
Which of the following is an assumption on which the argument depends？ 
(A) The timber used for construction purposes in ancient times was made from very old trees． 
(B) The timber that was used in ancient building construction had not, prior to being used in the construction of the buildings, lain unused for an indeterminable amount of time． 
(C) The growth rings of any tree felled in a given year are identical to the growth rings of any other tree felled in that year． 
(D) The oldest of the ancient buildings that survive to the present day were constructed of the most durable woods． 
(E) Ancient builders did not use more than one type of wood for the construction of a given building",B
"Color-tinting of movies originally photographed in black-and-white is inappropriate．Hundreds of the original artistic choices would have been made differently had these movies been filmed in color． Lighting on the sets of these movies was arranged to make highlights and shadows look right in black-and-white． 
Which of the following claims, if substituted for the claim about the lighting of movie sets, would lend the same type of support to the argument above？ 
(A) An important part of what gives these movies their identity is the result of the black-andwhite format． 
(B) Color film would have better captured the filmmakers' intentions． 
(C) Color film is superior to black-and-white film for making movies． 
(D) Makeup for the actors was applied so as to look best in black-and-white films． 
(E) The choice of black-and-white film over color film is entirely a matter of taste．",D
"In Borkland, university scholarship stipends worth ＄4.2 million were unclaimed last year because several scholarship programs attracted no applicants who met the programs' qualifying criteria．This is an egregious waste of funds in a country where thousands of promising students each year cannot afford tuition．Qualifying criteria for those scholarships, therefore, should be revised． 
Which of the following, if true about Borkland, most strongly supports the conclusion drawn above？ 
(A) Many scholarships are unclaimed not because their qualifying criteria are too restrictive but because the scholarship programs rarely announce the scholarships' availability． 
(B) Because of inflation, the stipends offered by certain scholarship programs now appear less attractive to potential applicants than they did when they were first offered． 
(C) A significant number of scholarship programs awarded all of their available scholarship stipends last year, yet most of those programs have very restrictive qualifying criteria． 
(D) Certain scholarship programs accept applications only from students enrolled in specific major fields of study, but Borkland's universities no longer offer courses in the fields specified by many of those programs． 
(E) Several scholarship programs have found it impossible to revise their qualifying criteria without engaging in lengthy and costly legal proceedings．",D
"In Diersville the new Environmental Action party won two seats on the seven-member town council in 1988．It lost both of those seats in the 1992 election, even though the party's pro-environment platform had essentially remained unchanged．This decline in the party's fortunes clearly demonstrates that in Diersville environmental concerns faded in significance between 1988 and 1992．
Which of the following, if true, most seriously weakens the argument？ 
(A) Between 1988 and 1992, the number of eligible voters in Diersville rose, but not the percentage who actually voted． 
(B) Between 1988 and 1992, Diersville's leading political party revised its platform, adopting a strongly environmentalist stance． 
(C) The parties that ran candidates in the 1992 election in Diersville were the same as those that had done so in the 1988 election． 
(D) In 1992 the Environmental Action party won fewer votes in Diersville than it had won in 1988． 
(E) Between 1988 and 1992, some measures intended to benefit the environment had been adopted by the town council, but with inconclusive results．",B
"The United States is not usually thought of as a nation of parakeet lovers．Yet in a census of parakeet owners in selected comparable countries, the United States ranked second, with eleven parakeet owners per hundred people．The conclusion can be drawn from this that people in the United States are more likely to own parakeets than are people in most other countries． 
Knowledge of which of the following would be most useful in judging the accuracy of the conclusion？ 
(A) The number of parakeets in the United States． 
(B) The number of parakeet owners in the United States． 
(C) The number of parakeet owners per hundred people in the country that ranked first in the census． 
(D) The number of parakeet owners in the United States compared to the numbers of owners of other pet birds in the United States． 
(E) The numbers of parakeet owners per hundred people in the countries not included in the census．",E
"Until 1984 only aspirin and acetaminophen shared the lucrative nonprescription pain-reliever market． In 1984, however, ibuprofen was expected to account for fifteen percent of all nonprescription pain-reliever sales．On that basis business experts predicted for 1984 a corresponding fifteen percent decrease in the combined sales of aspirin and acetaminophen． 
The prediction mentioned in the last sentence above was based on which of the following assumptions？ 
(A) Most consumers would prefer ibuprofen to both aspirin and acetaminophen． 
(B) Aspirin, acetaminophen, and ibuprofen all relieve headache pain and muscular aches, but aspirin and ibuprofen can also cause stomach irritation． 
(C) Before 1984 ibuprofen was available only as a prescription medicine． 
(D) The companies that manufacture and sell aspirin and acetaminophen would not also manufacture and sell ibuprofen． 
(E) The introduction of ibuprofen would not increase total sales of nonprescription pain reliever．",E
"New regulations in Mullentown require manufacturers there to develop five-year pollution-reduction plans. The regulations require that each manufacturer develop a detailed plan for reducing its released pollutants by at least 50 percent. Clearly, the regulations will not result in significant pollution reduction, however, since the regulations do not force manufacturers to implement their plans. 
Which of the following, if true, most weakens the argument? 
(A) Mullentown's manufacturing plants are not the only source of pollution there. 
(B) Detailed plans would reveal that measures to reduce released pollutants would also reduce manufacturers' costs for materials, waste disposal, and legal services 
(C) Pollutants that manufacturing processes create but that are not released directly into the environment must nonetheless be collected and prepared for disposal 
(D) Any reductions in pollutants released from Mullentown's manufacturing plants would not be noticeable for at least five years. 
(E) Each manufacturer will be required to submit its plan to a committee appointed by Mullentown's officials.",B
"To produce seeds, plants must first produce flowers. Two kinds of tarragon plants, Russian tarragon and French tarragon, look very similar except that Russian tarragon produces flowers and French tarragon does not. The leaves of Russian tarragon, however, lack the distinctive flavor that makes French tarragon a desirable culinary herb.
If the information presented is true, which of the following can most reliably be concluded on the basis of it? 
(A) As a decorative plant, French tarragon is more desirable than Russian tarragon. 
(B) The flowers of Russian tarragon plants are probably not flavorful. 
(C) Plants that grow from seeds sold in a packet labeled ""tarragon"" are not French tarragon. 
(D) There are no other kinds of tarragon besides Russian tarragon and French tarragon 
(E) Garden plants that have flavorful leaves generally do not produce flowers.",C
"In the United States, the financing of industrial research by private industrial firms remained steady as a percentage of sales during the period between 1968 and 1978 (after correcting for inflation). But slowdowns in the growth of industrial productivity also occurred during that period, a fact that refutes the notion that the growth of industrial productivity is directly proportional to the amount invested in industrial research. 
Which of the following, if true for the United States, most weakens the argument above? 
(A) Federal funds, which constituted a significant portion of the support for industrial research from 1968 to 1978, fell annually and substantially during that period. 
(B) The inflation that occurred between 1968 and 1978 was more severe than leading economists had expected. 
(C) Industrial executives generally favor investing an appreciably larger portion of corporate funds in short-term product development than in basic research. 
(D) The scientists and engineers who worked in industry from 1968 to 1978 were, as a group, more experienced in their jobs than were those who worked in industry during the previous ten-year period. 
(E) Corporate financing of industrial research increased in several of the years immediately following 1978 (after correcting for inflation)",A
"Although many brands of gasoline are sold on Haibei Island, gasoline companies there get all of the refined gasoline they sell from Haibei seaport's only storage tank, which is always refilled with the same quality of gasoline. Therefore, the brands of gasoline of sale on Haibei may be different in name and price, but they are identical in quality. 
The conclusion drawn above depends on which of the following assumptions? 
(A) Consumers are usually unaware of variations in the quality of the gasoline they buy unless those variations are announced by the gasoline companies. 
(B) When tankers make gasoline deliveries at Haibei's seaport, the storage tank on Haibei always receives the same quantity of gasoline as that in the preceding delivery. 
(C) There is a wide variation in the prices at which the different brands of gasoline on Haibei are sold. 
(D) If any gasoline company on Haibei alters the quality of its gasoline before sale, the other gasoline companies also use methods before sale that result in the same change in the quality of their gasoline . 
(E) The gasoline storage tank on Haibei is large enough to meet the needs of all of Haibei's different gasoline companies.",D
"A group of paintings made approximately 15,000 years ago in a cave in the Loire River valley in what is now France depicts a number of different animals. One of the animals depicted seems to resemble the chiru, a rare antelope of the Himalayas.
Which of the following, if true, best supports the hypothesis that in painting the animal that resembles a chiru the cave artist painted a chiru with which she or he was familiar? 
(A) There are numerous representations of imaginary animals in cave paintings of similar age. 
(B) Fossilized remains of a chiru, approximately 16,000 years old, have been found at the northern end of the valley. 
(C) The cave that contains the depiction of an animal that resembles a chiru contains stylized representations of plant life. 
(D) Older caves from the same region contain no representations of animals that resemble a chiru. 
(E) The antlers of the animal in the painting are longer than those of the mature Himalayan chiru.",B
"The ancient Greek playwright Euripides followed the established conventions of verse composition less rigorously at the end of his career than at the beginning. Since the lines from a recently discovered Euripidean play adhere to those conventions as rigorously as do lines from Euripides' early plays, the recently discovered play must have been composed early in Euripides’ career. 
Which of the following is an assumption made in the argument? 
(A) All of Euripides' plays were written in verse. 
(B) Euripides did not write any plays late in his career in which he imitated the style of his early plays. 
(C) Euripides grew increasingly unaware of the established conventions of verse composition as his career progressed. 
(D) Late in his career, Euripides was the only playwright of his day who consciously broke with the established conventions of verse composition. 
(E) Ancient playwrights tended to be less willing to violate certain conventions early in their careers than they were late in their careers.",B
"In the United States, average fuel efficiency of newly manufactured domestic cars, although remaining worse than that of newly manufactured imported cars, substantially improved between 1983 and 1988. Average fuel efficiency of new domestic cars has not improved since, but the difference in average fuel efficiencies of new domestic cars and new imported cars has steadily decreased. 
If the statements above are true, which of the following must also be true on the basis of them? 
(A) Average fuel efficiency of domestic cars manufactured after 1988 was better than that of imported cars manufactured before 1988. 
(B) Average fuel efficiency of newly manufactured domestic cars has steadily worsened since 1988. 
(C) Average fuel efficiency of newly manufactured imported cars has steadily worsened since 1988. 
(D) Average fuel efficiency of newly manufactured imported cars has steadily improved since 1983. 
(E) Average fuel efficiency of imported cars manufactured in 1983 was better than that of imported cars manufactured in 1988.",C
"Between 1970 and 1980, energy consumption by United States industry peaked and then declined, so that by 1980 total industrial use of energy was below the 1970 level even though total industrial output had grown substantially in the same period. Industry must have instituted highly effective energy conservation measures in those years to have achieved such impressive results. 
Which of the following, if true, most seriously weakens the conclusion of the argument? 
(A) Many industries switched to the greatest extent possible from high-priced oil to lower-priced alternatives throughout the 1970's. 
(B) Total residential energy consumption was higher in the United States in 1980 than it had been in 1970 
(C) Many industrial users of energy had paid little attention to energy conservation prior to 1970. 
(D) Industrial output grew less rapidly from 1970 to 1980 than it had from 1960 to 1970. 
(E) The industries whose production dropped sharply during the 1970's included a disproportionately large number of energy-intensive industries.",E
"Many people acquire software programs for their home computers by illegally copying those programs rather than purchasing them. People who own home computers must be making, on average, fewer illegal copies of software programs than before, however, since the average number of software programs that people purchase to use on their home computers has increased substantially over the past five years. 
Which of the following, if true, most strengthens the argument? 
(A) The number of home computers in use has increased substantially over the past five years. 
(B) Five years ago, about half of the software programs used on home computers had been illegally copied rather than purchased. 
(C) Most people who have home computers use their computers more frequently the longer they have them. 
(D) Few people who prefer to copy computer software programs illegally cannot copy the software programs they want because they have no acquaintances who have those software programs. 
(E) On average, people with home computers have the same number of software programs today as people with home computers did five years ago.",E
"From a newspaper editorial： Many people who are addicted to heroin will eventually attempt to overcome their addiction, principally for two reasons：the expense of maintaining a heroin addiction and the fear of arrest. If heroin were legalized and made available cheaply, as some people advocate, neither of these reasons would apply.
The considerations above can best serve as part of an argument that 
(A) legalizing the sale of heroin would cause the price of this drug to go down 
(B) making it easier for heroin addicts to obtain treatment for their addiction would encourage many heroin addicts to attempt to overcome their addiction 
(C) legalizing the sale of heroin would increase the number of crimes committed by heroin addicts to support their addiction 
(D) making heroin available legally and cheaply would make it less likely that heroin addicts will attempt to overcome their addiction 
(E) decreasing the severity of penalties for individuals who use heroin would not increase the number of new heroin addicts",D
"Stem borers are insect pests that often ruin North American corn crops. On some other continents, crop damage by stem borers is controlled by a certain species of wasp. Since these wasps eat nothing but stem borers, importing them into North America will keep crop damage from stem borers under control without endangering other North American insect species. 
Which of the following is an assumption on which the argument depends? 
(A) Corn is the principal food of stem borers that live on continents other than North America. 
(B) The wasps are capable of surviving in North America long enough to eat significant numbers of stem borers. 
(C) No wasp in North America is closely related to the species of wasp that eats stem borers. 
(D) On continent other than North America, the wasps control stem borers more effectively than does any other pest control measure. 
(E) Corn crops on continents other than North America are not damaged by any insect pests other than stem borers.",B
"In the country of Laurelia, legal restrictions on the sale of lock-picking equipment were relaxed ten years ago, and since then Laurelia's burglary rate has risen dramatically. Hence, since legally purchased lock-picking equipment was used in most burglaries, reintroducing strict limits on the sale of this equipment would help to reduce Laurelia's burglary rate.
Which of the following, if true, gives the strongest support to the argument? 
(A) Laurelia's overall crime rate has risen dramatically over the last ten years. 
(B) There is wide popular support in Laurelia for the reintroduction of strict limits on the sale of lockpicking equipment. 
(C) The reintroduction of strict limits on the sale of lock-picking equipment in Laurelia would not prevent legitimate use of this equipment by police and other public safety officials. 
(D) Most lock-picking equipment used in Laurelia is fragile and usually breaks irreparably within a few years of purchase. 
(E) The introduction five years ago of harsher punishments for people convicted of burglary had little effect on Laurelia's burglary rate.",D
"Salesperson：The picture tube is the central component of any television, and Picturesque televisions use the same high-quality picture tubes as those used in TruVue televisions. Since you pay a much lower price for a Picturesque, you pay a lower price for a television with the same picture quality when you buy a Picturesque instead of a TruVue.
Which of the following is an assumption that, if justified, would allow the conclusion of the salesperson's argument to be properly drawn? 
(A) TruVue televisions are much more widely advertised than are Picturesque televisions. 
(B) The picture quality of a television is determined solely by the quality of its picture tube. 
(C) A salesperson earns much less on the sale of each Picturesque television than on the sale of each TruVue television. 
(D) Many more Picturesque televisions are sold each year than TruVue television. 
(E) Picturesque televisions are assembled in the same factory that assembles TruVue televisions.",B
"In a recent film set in seventeenth-century Europe, the hero is seen doing the crawl, a swimming stroke not known in Europe before the 1920's.However, since moviegoers obviously are not experts in the history of swimming strokes, for most of the film's audiences this blunder clearly cannot have interfered with whatever sense of historical authenticity the film otherwise achieved. 
Which of the following, if true, most seriously weakens the argument given? 
(A) The film was widely praised for being historically plausible, even though it portrayed many events that were not historically attested. 
(B) The scene that shows the film's hero doing the crawl is a rescue scene pivotal to the film's action, and parts of it are even shown a second time, in a flashback. 
(C) Makers of historical films, even of those set as recently as the nineteenth century, routinely strike compromises between historical authenticity and the need to keep their material accessible to a modern audience, as in the actors' speech patterns. 
(D) The crawl that European swimmers used in the 1920's was much less efficient and more awkward-looking than the crawl that is currently taught. 
(E) A slightly earlier film featuring an eighteenth century sea battle in Europe was ridiculed in numerous popular reviews for the historical lapse of showing a sailor doing the crawl in swimming to safety.",E
"The government of Pontran claims that Tor City, one of the six major cities in that country, is alone among Pontran's cities in having sustained strong job growth this year. Clearly, however, any job growth this year. Clearly, however, any job growth there must be purely imaginary; in fact, in Tor City and only there, more people are unemployed this year than were last year. 
The argument countering the government's claim depends on the assumption that： 
(A) unemployed workers in Pontran did not, in significant numbers, move to Tor City when the government claimed Tor City had strong job growth 
(B) the unemployment rate in Tor City is higher year than in any previous year 
(C) actions taken by the government of Pontran significantly affect the unemployment rate in Tor City 
(D) the unemployment rate in Tor City, though increased, is still the lowest of any city in Pontran 
(E) there is no significant seasonal variation in the unemployment rate for Pontran as a whole",A
"As people age, the number of calories they need each day decreases while their daily requirement of vitamin B6 increases. Clearly, unless older people take B6 supplements or eat a diet that contains more B6 than did the diet they ate when they were young adults, there is little likelihood that they will get B6 in needed amounts.
Which of the following would be most helpful to know to evaluate the argument? 
(A) Whether the relative decrease in the daily requirement of calories is greater than the relative increase in the daily requirement of vitamin B6. 
(B) Whether the form of vitamin B6 found in dietary supplements is more readily absorbed and utilized by the body than is the form of this vitamin that is found in food. 
(C) Whether the consequences of not getting vitamin B6 in required daily amounts are more serious for older people than for young adults. 
(D) Whether the diets of most people, when they are young adults, include vitamin B6 in amounts far in excess of their daily needs. 
(E) Whether the diets of older people are more likely than those of young adults to include one or more meals a day that are devoid of foods containing vitamin B6.",D
"The Environmental Protection Agency must respond to the hazard to children's health posed by exposure to asbestos fibers released in the air in school classrooms. Since it is impossible to close school buildings, the best plan would be to initiate programs that mandate the immediate removal of asbestos from all the school buildings that are found to contain asbestos, regardless of whether or not the buildings are in use. 
Which of the following, if true, is the strongest reason for the Environmental Protection Agency not to follow the plan outlined above? 
(A) The techniques available for removing asbestos often increase the level of airborne asbestos. 
(B) Schools are places where asbestos is especially likely to be released into the air by the action of the occupants. 
(C) Children exposed to airborne asbestos run a greater risk of developing cancer than do adults exposed to airborne asbestos. 
(D) The cost of removing asbestos varies from school to school, depending on accessibility and the quantity of asbestos to be removed. 
(E) It is impossible to determine with any degree of certainty if and when construction materials that contain asbestos will break down and release asbestos fibers into the air.",A
"Aedes albopictus, a variety of mosquito that has recently established itself in the southeastern United States, is less widespread than the indigenous swamp mosquito. Both the swamp mosquito and A. albopictus can carry viruses that are sometimes fatal to humans, but A. albopictus is a greater danger to public health. 
Each of the following, if true, provides additional information that strengthens the judgment given about the danger to public health EXCEPT: 
(A) Unlike the swamp mosquito, A. albopictus originated in Asia, and larvae of it were not observed in the United States before the mid1980's. 
(B) Unlike the swamp mosquito, A. albopictus tends to spend most of its adult life near human habitation. 
(C) Unlike swamp mosquito larvae, A. albopictus larvae survive in flower pots, tin cans, and many small household objects that hold a little water. 
(D) In comparison with the swamp mosquito, A. albopictus hosts a much wider variety of viruses known to cause serious diseases in humans. 
(E) A. albopictus seeks out a much wider range of animal hosts than does the swamp mosquito, and it is more likely to bite humans.",A
"A person's cholesterol level will decline significantly if that person increases the number of meals eaten per day, but only if there is no significant increase in the amount of food eaten. However, most people who increase the number of meals they eat each day will eat a lot more food as well. 
If the statements above are true, which of the following is most strongly supported by them? 
(A) For most people, cholesterol level is not significantly affected by the amount of food eaten per day. 
(B) For most people, the amount of food eaten per meal is most strongly affected by the time of day at which the meal is eaten. 
(C) For most people, increasing the number of meals eaten per day will not result in a significantly lower cholesterol level. 
(D) For most people, the total amount of food eaten per day is unaffected by the number of meals eaten per day. 
(E) For most people, increasing the number of meals eaten per day will result in a significant change in the types of food eaten.",C
"A certain type of dinnerware made in Ganandia contains lead. Lead can leach into acidic foods, and Ganandians tend to eat highly acidic foods. However, the extreme rarity of lead poisoning in Ganandia indicates that the dinnerware does not contain dangerous amounts of lead. 
Which of the following, if true, most seriously weakens the argument above? 
(A) The dinnerware is produced exclusively for sale outside Ganandia. 
(B) Ganandian foods typically are much more acidic than foods anywhere else in the world. 
(C) The only source of lead poisoning in Ganandia is lead that has leached into food. 
(D) Most people who use the dinnerware are not aware that it contains lead. 
(E) Acidic foods can leach lead from dinnerware even if that dinnerware has a protective coating.",A
"Sergeant: Our police academy no longer requires its applicants to pass a physical examination before being admitted to the academy. As a result, several candidates with weak hearts and high blood pressure have been admitted. Hence, we can expect our future police force to have more health problems than our current police force. 
Knowledge of each of the following would be relevant to determining the reliability of the sergeant's prediction EXCEPT whether 
(A) police officer candidates are screened for high blood pressure before joining the police force 
(B) the police officer candidates who are not healthy now are likely to be unhealthy as police officers 
(C) graduates of the police academy are required to pass a physical examination 
(D) the health of the current police officer candidates is worse than was the health of police officer candidates in the past 
(E) a police officer's health is a reliable indicator of the officer's performance",E
"Because adult iguanas on Plazos Island are much smaller than adult iguanas of the same species on nearby islands, researchers assumed that environmental conditions on Plazos favor the survival of relatively smaller baby iguanas (hatchlings) in each yearly brood. They discovered instead that for each of the past three years, 10 percent of the smaller and 40 percent of the larger hatchlings survived, because larger hatchlings successfully evade their predators. 
Which of the following, if true about Plazos but not about nearby islands, contributes most to an explanation of the long-standing tendency of iguanas on Plazos to be smaller than those of the same age on nearby islands?
(A) Periodic wind shifts cause extended dry spells on Plazos every year, putting the larger iguanas, whose bodies require relatively more water, at a great disadvantage. 
(B) There are exactly three species of iguanas on Plazos but only two species of seagulls that feed on iguanas, and a relatively small percentage of each year's hatchlings are consumed by seagulls. 
(C) Wild cats, which were introduced as pets by early settlers and which were formerly major predators of Plazos iguanas, were recently killed off by a disease specific to cats. 
(D) The iguanas on Plazos are a relatively ancient part of the island's animal life. 
(E) Both land and marine iguanas live on Plazos, and the land iguanas tend to be larger than marine iguanas of the same age.",A
"Every human being who has ever lived had two parents. Therefore, more people were alive three thousand years ago than are alive now. 
The reasoning in the argument is flawed because it 
(A) overlooks the number of people in each generation during the last three thousand years who left no descendants 
(B) disregards possible effects of disasters such as famines and plagues on human history 
(C) overestimates the mathematical effect of repeated doublings on population size 
(D) fails to take into account that people now alive have overlapping sets of ancestors 
(E) fails to consider that accurate estimation of the number of people alive three thousand years ago might be impossible",D
"Each of the academic journals Thought and Ergo has a review committee to prevent misattributed quotations from appearing in its published articles. Nevertheless, about ten percent of the quotations in Thought's published articles are misattributed, whereas Ergo contains no misattributions. Ergo's committee is more effective, therefore, than Thought's at finding misattributed quotations. 
The argument above assumes that 
(A) most of the articles submitted to Thought for publication contain misattributed quotations 
(B) there are at least some misattributed quotations in articles submitted to Ergo for publication 
(C) the members of Ergo's committee are, on the whole, more knowledgeable than are the members of Thought's committee 
(D) the number of misattributed quotations in a journal is an accurate measure of how carefully that journal is edited 
(E) the authors who submit articles to Ergo for publication are more thorough in attributing quotations than are the authors who submit articles to Thought",B
